lon,lat,ele,iscurve,start_line,speed_kph,curvature
683735.7088249826,4930547.783888852,39.51135729795071,line,552,50.0,9.11076985171973e-05
683731.2717068528,4930549.84288207,39.89807380212376,line,552,50.0,1.635006496871522e-07
683726.8345916488,4930551.901878244,40.284790306296756,line,552,50.0,1.6350283905612054e-07
683722.397479371,4930553.960877373,40.67150681046976,line,552,50.0,1.6347496455049844e-07
683717.9603700192,4930556.019879457,41.05822331464276,line,552,50.0,1.6345745265344638e-07
683713.5232635932,4930558.078884494,41.444939818815804,line,552,50.0,1.634762713953087e-07
683709.0861600935,4930560.137892485,41.831656322988806,line,552,50.0,1.6348370348344953e-07
683704.6490595195,4930562.196903432,42.2183728271618,line,552,50.0,1.6347553023796805e-07
683700.2119618717,4930564.255917331,42.6050893313348,line,552,50.0,1.6350215165169804e-07
683695.7748671498,4930566.314934188,42.99180583550785,line,552,50.0,1.6348412772284163e-07
683691.3377753538,4930568.373953998,43.37852233968085,line,552,50.0,1.6345881314990923e-07
683686.9006864838,4930570.432976762,43.76523884385389,line,552,50.0,1.6347609591465707e-07
683682.46360054,4930572.492002481,44.1519553480269,line,552,50.0,0.0011588479790600693
683678.0265175218,4930574.551031154,44.53867185219995,line,552,50.0,0.0022591423650443697
683673.565309463,4930576.498969371,44.92538835637295,line,552,50.0,0.0003807834514507773
683669.1056076223,4930578.454175512,45.31210486054594,line,552,50.0,0.00135352916958606
683664.6589209886,4930580.470069736,45.698821364718945,line,552,50.0,0.0006361888378414195
683660.212237231,4930582.485966926,46.08553786889199,line,552,50.0,7.404243514976976e-06
683655.7655563494,4930584.501867087,46.47225437306499,line,552,50.0,1.2430280765301253e-05
683651.3187198781,4930586.51704983,46.858970877237994,line,552,50.0,5.250011563058056e-05
683646.8724606766,4930588.534843741,47.22345497444819,curve,636,50.0,5.042871744763433e-05
683642.4263111291,4930590.553126692,47.575177256896744,line,637,50.0,3.059105815761786e-05
683637.9804301666,4930592.572618242,47.926899539345264,line,637,50.0,1.2824438173649404e-05
683633.5345520842,4930594.59211276,48.27862182179379,line,637,50.0,7.720323537637642e-06
683629.0886768822,4930596.611610246,48.63034410424231,line,637,50.0,0.000106942063567777
683624.6426394612,4930598.630359844,48.98206638669084,line,637,50.0,0.0001905132778636909
683620.1946922126,4930600.640413636,49.333788669139395,line,637,50.0,9.181135725440232e-05
683615.7467478337,4930602.650470399,49.68551095158792,line,637,50.0,0.0008033860360524599
683611.3026864423,4930604.677924133,50.03723323403644,line,637,50.0,0.0010538624929836808
683606.8679086596,4930606.746984816,50.38895551648497,line,637,50.0,0.0004347082092624942
683602.4331338147,4930608.816048451,50.74067779893353,line,637,50.0,1.6353338939753315e-07
683597.998361907,4930610.885115037,51.09240008138205,line,637,50.0,1.63525748318516e-07
683593.563592937,4930612.954184573,51.44412236383058,line,637,50.0,0.0005845512905482541
683589.1288269043,4930615.023257061,51.79584464627909,line,637,50.0,0.0013126914237979212
683584.6816091819,4930617.036335527,52.14756692872766,line,637,50.0,0.0008687189361467222
683580.2314440156,4930619.036152146,52.49928921117619,line,637,50.0,0.004179572250632114
683575.7812817068,4930621.035971739,52.85101149362471,line,637,50.0,0.011359554936438646
683571.2623693822,4930622.644979738,52.71717104609151,line,637,50.0,0.045439668397412286
683566.6929329518,4930623.966782282,52.2264918551939,line,637,50.0,0.17855839127932632
683563.3691012266,4930621.553218353,51.780587343834135,line,637,50.0,0.08956686946867821
683561.1131409751,4930615.937266198,51.37306885202831,line,637,50.0,0.014247231499565837
683558.8571764568,4930610.321314984,50.96555036022247,line,637,50.0,0.0017144988764782505
683556.5226484073,4930604.770553719,50.5580318684166,line,637,50.0,0.0014400188738346413
683554.1437661642,4930599.256595261,50.15051337661077,line,637,50.0,0.00038348262526371405
683551.7648795373,4930593.7426378345,49.742994884804936,line,637,50.0,1.2296867457927e-07
683549.3859885264,4930588.228681442,49.33547639299911,line,637,50.0,1.229645866234227e-07
683547.0070931317,4930582.714726083,48.92795790119328,line,637,50.0,1.2295175039178947e-07
683544.6281933532,4930577.200771756,48.52043940938739,line,637,50.0,1.229531839205122e-07
683542.2492891906,4930571.686818459,48.112920917581576,line,637,50.0,1.2296114271079167e-07
683539.8703806443,4930566.172866196,47.70540242577569,line,637,50.0,1.2296365187965522e-07
683537.4914677143,4930560.6589149665,47.297883933969814,line,637,50.0,0.0007220513971175741
683535.1125504002,4930555.1449647695,46.89036544216398,line,637,50.0,0.0018651190814721805
683532.8172423616,4930549.561844248,46.48284695035816,line,637,50.0,0.001560414612974293
683530.5723289899,4930543.937030973,46.07532845855232,line,637,50.0,0.00042427356798618204
683528.3274113629,4930538.3122186335,45.667809966746496,line,637,50.0,1.1718682890009846e-07
683526.082489481,4930532.687407227,45.260291474940615,line,637,50.0,1.1718605072327635e-07
683523.8375633439,4930527.062596755,44.852772983134784,line,637,50.0,0.0030152502145301746
683521.5926329519,4930521.437787218,44.44525449132896,line,637,50.0,0.006939900204041418
683519.7212099711,4930515.555370967,44.03773599952313,line,637,50.0,0.0063209359148857
683517.98579167,4930509.579151594,43.63021750771725,line,637,50.0,0.005837592143864177
683516.4535356829,4930503.501140175,43.22269901591142,line,637,50.0,0.005242630799440633
683515.2034351191,4930497.281758725,42.815180524105585,line,637,50.0,0.0037734264373313676
683513.9533316673,4930491.062377642,42.40766203229976,line,637,50.0,0.0048517538337769905
683512.9924324505,4930484.744476952,42.00014354049388,line,637,50.0,0.004034294085227849
683512.2063444296,4930478.36702535,41.59262504868805,line,637,50.0,0.0010945619157251823
683511.4202543353,4930471.989573946,41.18510655688222,line,637,50.0,0.0015648186219563822
683510.634162167,4930465.612122742,40.77758806507639,line,637,50.0,0.003456530918764971
683509.5972509433,4930459.312351421,40.37006957327051,line,637,50.0,0.003738615372356476
683508.5138683968,4930453.029082141,40.01446856149427,line,637,50.0,0.0034334449772677783
683507.1915460451,4930446.840665185,40.17191520052558,line,637,50.0,0.0035830604150310793
683505.8692206871,4930440.6522486275,40.329361839556896,line,637,50.0,0.008095043215986922
683504.2563206219,4930434.637471829,40.4868084785882,line,637,50.0,0.010687886215586535
683502.0777933407,4930428.960700072,40.64425511761954,line,637,50.0,0.0055425712356140175
683499.8992618744,4930423.2839292055,40.80170175665086,line,637,50.0,0.004040591855752553
683497.5828236425,4930417.7236440815,40.95914839568216,line,637,50.0,0.004726014890302047
683495.0657431257,4930412.332836728,41.116595034713484,line,637,50.0,0.0017905467773528688
683492.5486581102,4930406.942030509,41.27404167374481,line,637,50.0,1.287678210330218e-07
683490.0315685959,4930401.551225432,41.431488312776125,line,637,50.0,1.2876478439196088e-07
683487.5144745831,4930396.160421491,41.58893495180744,line,637,50.0,1.2877233151325503e-07
683484.9973760718,4930390.769618691,41.74638159083875,line,637,50.0,1.2877525502491985e-07
683482.4802730618,4930385.378817029,41.90382822987008,line,637,50.0,1.287661046810956e-07
683479.9631655529,4930379.988016507,42.06127486890139,line,637,50.0,1.2876177514986766e-07
683477.4460535459,4930374.597217122,42.218721507932706,line,637,50.0,1.2876951940573604e-07
683474.9289370398,4930369.206418876,42.37616814696402,line,637,50.0,1.2877353868306063e-07
683472.4118160354,4930363.81562177,42.533614785995354,line,637,50.0,1.2876309540410044e-07
683469.8946905322,4930358.4248258015,42.69106142502666,line,637,50.0,1.2876507669298485e-07
683467.3775605303,4930353.034030971,42.848508064057974,line,637,50.0,1.2877242685291866e-07
683464.8604260302,4930347.643237282,43.00595470308931,line,637,50.0,1.694684881061435e-05
683462.3432870314,4930342.25244473,43.163401342120636,line,637,50.0,0.00014928456984858777
683459.824310934,4930336.863356791,43.32084798115196,line,637,50.0,0.00024835340923494014
683457.2927457626,4930331.485967845,43.47829462018327,line,637,50.0,0.00011597092560131324
683454.7611760818,4930326.108580048,43.63574125921458,line,637,50.0,1.2937871886351562e-07
683452.2296018916,4930320.731193404,43.79318789824591,line,637,50.0,1.2937023925162497e-07
683449.6980231919,4930315.35380791,43.950634537277224,line,637,50.0,1.2935539932258085e-07
683447.1664399828,4930309.976423565,44.10808117630854,line,637,50.0,1.2935683262551913e-07
683444.6348522643,4930304.59904037,44.26552781533985,line,637,50.0,0.00039192716818247086
683442.1032600362,4930299.221658325,44.42297445437118,line,637,50.0,0.0036949366168645944
683439.5304141361,4930293.886633236,44.58042109340249,line,637,50.0,0.006929674926234285
683436.6530873514,4930288.864254281,44.737867732433806,line,637,50.0,0.010877751720059465
683433.7335900422,4930283.896828508,44.89531437146511,curve,715,50.0,0.015322645300970278
683430.225498691,4930279.713656332,45.0,line,716,50.0,0.007768594459707779
683426.7313432707,4930275.524407189,45.0,line,716,50.0,0.00012248277053599445
683423.2371832284,4930271.335160084,45.0,line,716,50.0,0.0002925975267886513
683419.7430185634,4930267.145915011,45.0,line,716,50.0,0.0006169204678921091
683416.2682459479,4930262.925520015,45.0,line,716,60.0,0.0003572283561018009
683412.7956898657,4930258.701559732,45.0,line,716,60.0,3.312461996358985e-05
683409.3231291466,4930254.47760146,45.0,line,716,60.0,1.625318431424132e-07
683405.8505637909,4930250.253645203,45.0,line,716,60.0,1.625332229604197e-07
683402.3779937986,4930246.029690956,45.0,line,716,60.0,1.6255739063528718e-07
683398.9054191691,4930241.805738725,45.00000000000001,line,716,60.0,1.6253867209881163e-07
683395.4328399029,4930237.581788505,45.0,line,716,60.0,1.6252640232024726e-07
683391.9602560003,4930233.357840298,45.0,line,716,60.0,1.625441211700555e-07
683388.4876674606,4930229.1338941045,45.0,line,716,60.0,1.6254399724669434e-07
683385.0150742843,4930224.909949923,45.0,line,716,60.0,1.625431214465273e-07
683381.542476471,4930220.686007756,45.0,line,716,60.0,1.6253579679936092e-07
683378.0698740212,4930216.4620676,45.0,line,716,60.0,1.625413698398727e-07
683374.5972669348,4930212.238129458,45.0,line,716,60.0,1.6254274968980406e-07
683371.1246552113,4930208.01419333,45.0,line,716,60.0,1.6253198367554436e-07
683367.6520388515,4930203.790259213,45.0,line,716,60.0,1.6253755670854716e-07
683364.1794178545,4930199.56632711,45.0,line,716,60.0,1.6253023205706343e-07
683360.7067922212,4930195.342397019,45.0,line,716,60.0,1.6253085997487527e-07
683357.234161951,4930191.11846894,45.0,line,716,60.0,1.62547075125775e-07
683353.761527044,4930186.894542876,45.0,line,716,60.0,1.6253405351490278e-07
683350.2888875004,4930182.670618824,45.0,line,716,60.0,4.12231836882286e-06
683346.8162433202,4930178.446696783,45.0,line,716,60.0,6.814274409106724e-05
683343.3433294388,4930174.223200102,45.0,line,716,60.0,0.00012433035366221743
683339.8663907137,4930170.006126249,45.0,line,716,60.0,6.030472562585922e-05
683336.3894473547,4930165.789054417,45.0,line,716,60.0,1.6263327075212833e-07
683332.9124993619,4930161.571984599,45.0,line,716,60.0,1.6264381456503937e-07
683329.4355467351,4930157.354916799,45.0,line,716,60.0,1.6266006839897394e-07
683325.9585894744,4930153.137851018,45.0,line,716,60.0,1.6263590488124985e-07
683322.4816275795,4930148.9207872525,45.0,line,716,60.0,1.626369803208297e-07
683319.004661051,4930144.703725505,45.0,line,716,60.0,0.0024613828095896885
683315.5276898886,4930140.486665774,45.0,line,716,60.0,0.004763730546238809
683311.8920434185,4930136.539465739,45.0,line,716,60.0,0.0014425415151652333
683308.2743069847,4930132.559093192,45.0,line,716,60.0,0.0013606661250694665
683304.6884481503,4930128.522503051,45.0,line,716,60.0,0.0005244301523623408
683301.102584766,4930124.4859150415,45.0,line,716,60.0,0.0014589798625159439
683297.5167168324,4930120.449329165,45.0,line,716,60.0,0.006063783245041812
683293.8459113506,4930116.573277831,45.0,line,716,60.0,0.0063446381773236095
683289.998011475,4930113.031947898,45.0,line,716,60.0,0.0011510356579701013
683286.2409858333,4930109.311248446,45.0,line,716,60.0,0.0035731871495875366
683282.5343281347,4930105.491128576,45.0,line,716,60.0,0.0009297343686109965
683278.8276660134,4930101.67101097,45.0,line,716,60.0,1.6760821615680654e-07
683275.1209994697,4930097.850895624,45.0,line,716,60.0,0.0005331060021791416
683271.4143285034,4930094.03078254,45.0,line,716,60.0,0.0043354528714179925
683267.6792466512,4930090.268128855,45.0,line,716,60.0,0.0073507121295625765
683263.7712789727,4930086.855161371,45.0,line,716,60.0,0.003502154346923178
683259.863307177,4930083.442196371,45.0,line,716,60.0,1.7016569116993927e-07
683255.9553312637,4930080.029233859,45.0,line,716,60.0,1.7017206120996944e-07
683252.0473512332,4930076.616273832,45.0,line,716,60.0,1.7019939633496903e-07
683248.1393670852,4930073.203316293,45.0,line,716,60.0,0.001311320813860177
683244.2313788197,4930069.790361241,45.0,line,716,60.0,0.0037401212047995093
683240.2643342674,4930066.5132875275,45.0,line,716,60.0,0.0035732783242337055
683236.249079077,4930063.347139843,45.0,line,716,60.0,0.0011183858892366563
683232.2338199905,4930060.180994767,45.0,line,716,60.0,1.7062028815011127e-07
683228.2185570075,4930057.014852298,45.0,line,716,60.0,1.7064811321683386e-07
683224.2032901283,4930053.8487124415,45.0,line,716,60.0,1.7061999907222502e-07
683220.1880193525,4930050.682575193,45.0,line,716,60.0,1.7060380202633302e-07
683216.1727446805,4930047.516440552,45.0,line,716,60.0,1.7063861950534792e-07
683212.1574661124,4930044.350308522,45.0,line,716,60.0,1.7064192101404447e-07
683208.1421836477,4930041.1841791,45.0,line,716,60.0,1.7062710242353596e-07
683204.1268972866,4930038.018052288,45.0,line,716,60.0,1.7061720863651443e-07
683200.1116070293,4930034.851928085,45.0,line,716,60.0,1.706247456810256e-07
683196.0963128757,4930031.6858064905,45.0,line,716,60.0,1.7063858595628376e-07
683192.0810148257,4930028.519687506,45.0,line,716,60.0,1.706097825741437e-07
683188.0657128796,4930025.353571131,45.0,line,716,60.0,1.7061869798229676e-07
683184.050407037,4930022.187457362,45.0,line,716,60.0,1.706535155090454e-07
683180.0350972981,4930019.021346207,45.0,line,716,60.0,1.7061703051925428e-07
683176.0197836629,4930015.855237658,45.0,line,716,60.0,1.705952194743529e-07
683172.0044661313,4930012.689131718,45.0,line,716,60.0,1.7063003697864695e-07
683167.9891447036,4930009.523028387,45.0,line,716,60.0,1.7063757406318218e-07
683163.9738193795,4930006.356927667,45.0,line,716,60.0,1.7060246742073215e-07
683159.9584901591,4930003.190829554,45.0,line,716,60.0,1.7062330006707734e-07
683155.9431570424,4930000.024734049,45.0,line,716,60.0,1.706651100665111e-07
683151.9278200294,4929996.858641157,45.0,line,716,60.0,1.7061601862046453e-07
683147.9124791201,4929993.692550873,45.0,line,716,60.0,1.7059351836015515e-07
683143.8971343145,4929990.526463196,45.0,line,716,60.0,1.706353283342616e-07
683139.8817856128,4929987.36037813,45.0,line,716,60.0,1.7062956975891795e-07
683135.8664330146,4929984.194295673,45.0,line,716,60.0,1.7062243276101337e-07
683131.8510765203,4929981.028215825,45.0,line,716,60.0,1.7062859145576406e-07
683127.8357161295,4929977.862138586,45.0,line,716,60.0,1.7061446205074239e-07
683123.8203518427,4929974.696063956,45.0,line,716,60.0,4.854007570377132e-05
683119.8049836593,4929971.529991935,45.0,line,716,60.0,0.00011948731907738791
683115.7876044303,4929968.368782246,45.0,line,716,60.0,9.369214323350799e-05
683111.769286496,4929965.209838546,45.0,line,716,60.0,2.2726025489187203e-05
683107.7509646725,4929962.050897461,45.0,line,716,60.0,1.7060034038634655e-07
683103.732638959,4929958.8919589855,45.0,line,716,60.0,1.7062684350712442e-07
683099.7143093562,4929955.733023124,45.0,line,716,60.0,1.706379574637621e-07
683095.6959758636,4929952.574089875,45.0,line,716,60.0,1.7062311214940575e-07
683091.677638482,4929949.4151592385,45.0,line,716,60.0,1.70624344577341e-07
683087.6592972105,4929946.256231216,45.0,line,716,60.0,1.7061087618469722e-07
683083.6409520498,4929943.097305804,45.0,line,716,60.0,1.706170493368457e-07
683079.6226029993,4929939.938383005,45.0,line,716,60.0,1.7061759328640453e-07
683075.6042500596,4929936.779462818,45.0,line,716,60.0,1.7062445490253424e-07
683071.58589323,4929933.620545243,45.0,line,716,60.0,1.7064326351758568e-07
683067.5675325113,4929930.461630283,45.0,line,716,60.0,1.7062210052675613e-07
683063.549167903,4929927.302717934,45.0,line,716,60.0,1.7060932056574523e-07
683059.5307994053,4929924.143808198,45.0,line,716,60.0,1.7061618220336639e-07
683055.512427018,4929920.984901074,45.0,line,716,60.0,1.706153492148558e-07
683051.4940507413,4929917.825996563,45.0,line,716,60.0,1.7062221085916066e-07
683047.4756705752,4929914.667094664,45.0,line,716,60.0,1.706227547996905e-07
683043.4572865195,4929911.508195378,45.0,line,716,60.0,1.7061491564193756e-07
683039.4388985743,4929908.3492987035,45.0,line,716,60.0,1.7062878346181932e-07
683035.4205067398,4929905.190404642,45.0,line,716,60.0,1.7062795051130214e-07
683031.4021110156,4929902.031513195,45.0,line,716,60.0,1.7061310518841626e-07
683027.3837114023,4929898.872624358,45.0,line,716,60.0,1.7061571445930843e-07
683023.3653078993,4929895.713738135,45.0,line,716,60.0,1.7061419302211903e-07
683019.3469005068,4929892.554854523,45.0,line,716,60.0,1.706049769816855e-07
683015.3284892251,4929889.395973525,45.0,line,716,60.0,1.706152808476609e-07
683011.3100740537,4929886.237095137,45.0,line,716,60.0,1.7064040726134282e-07
683007.2916549928,4929883.078219364,45.0,line,716,60.0,1.706234966624876e-07
683003.273232043,4929879.919346204,45.0,line,716,60.0,1.7060784112399484e-07
682999.2548052034,4929876.760475655,45.0,line,716,60.0,1.706217089416258e-07
682995.2363744742,4929873.601607719,45.0,line,716,60.0,1.70618122228918e-07
682991.2179398559,4929870.442742396,45.0,line,716,60.0,1.7061097152252927e-07
682987.199501348,4929867.283879685,45.0,line,716,60.0,1.7061852162134505e-07
682983.1810589508,4929864.125019587,45.0,line,716,60.0,1.7061205935999585e-07
682979.162612664,4929860.966162101,45.0,line,716,60.0,1.7061053794420963e-07
682975.144162488,4929857.807307227,45.0,line,716,60.0,1.706257826816107e-07
682971.1257084226,4929854.648454967,45.0,line,716,60.0,1.7061300265135171e-07
682967.1072504675,4929851.489605318,45.0,line,716,60.0,1.7061711056462113e-07
682963.0887886232,4929848.330758282,45.0,line,716,60.0,1.7061558921295574e-07
682959.0703228895,4929845.171913859,45.0,line,716,60.0,1.7060981534770102e-07
682955.0518532665,4929842.013072047,45.0,line,716,60.0,1.7063206626552002e-07
682951.0333797539,4929838.8542328505,45.0,line,716,60.0,1.706038969978324e-07
682947.0149023521,4929835.695396265,45.0,line,716,60.0,1.705953693741417e-07
682942.9964210606,4929832.53656229,45.0,line,716,60.0,1.7063657360427273e-07
682938.9779358802,4929829.37773093,45.0,line,716,60.0,1.7061747581518475e-07
682934.95944681,4929826.218902183,45.0,line,716,60.0,1.7059424739453982e-07
682930.9409538505,4929823.060076046,45.0,line,716,60.0,6.945460015473952e-05
682926.9224570019,4929819.901252523,45.0,line,716,60.0,0.00019956251519189896
682922.9068443921,4929816.7354467185,45.01911540084877,line,716,70.0,0.00019033050308547316
682918.8937417543,4929813.563563763,45.054869138723454,line,716,70.0,6.029562532172463e-05
682914.8806352151,4929810.391683415,45.090622876598154,line,716,70.0,1.7060263418083635e-07
682910.8675247738,4929807.219805673,45.126376614472846,line,716,70.0,1.7058576871676187e-07
682906.8544104311,4929804.047930535,45.16213035234754,line,716,70.0,1.706205292220591e-07
682902.8412921868,4929800.876058005,45.19788409022223,line,716,70.0,6.541661195512095e-07
682898.8281700406,4929797.704188082,45.233637828096924,line,716,70.0,3.6711680544375137e-06
682894.8150783521,4929794.532237887,45.269391565971624,line,716,70.0,5.038423159557113e-06
682890.8020740858,4929791.360070022,45.30514530384632,line,716,70.0,2.021472390288804e-06
682886.7890659175,4929788.187904763,45.340899041721016,line,716,70.0,1.7060389691162742e-07
682882.7760538473,4929785.01574211,45.37665277959571,line,716,70.0,1.7060306259910616e-07
682878.7630378751,4929781.843582063,45.4124065174704,line,716,70.0,1.7061058819814052e-07
682874.7500180011,4929778.671424623,45.4481602553451,line,716,70.0,1.7059717247030874e-07
682870.7369942248,4929775.499269788,45.48391399321979,line,716,70.0,1.7059702786685147e-07
682866.7239665469,4929772.327117559,45.519667731094486,line,716,70.0,1.7061851433727924e-07
682862.7109349667,4929769.154967937,45.55542146896918,line,716,70.0,1.7060932017102118e-07
682858.6978994848,4929765.982820921,45.59117520684387,line,716,70.0,1.7059521470667028e-07
682854.6848601009,4929762.81067651,45.62692894471857,line,716,70.0,1.7058808967239672e-07
682850.6718168149,4929759.638534706,45.66268268259326,line,716,70.0,1.7060819669313067e-07
682846.6587696273,4929756.466395507,45.69843642046796,line,716,70.0,1.7062339247990308e-07
682842.6457185375,4929753.294258917,45.73419015834265,line,716,70.0,1.7060230657000146e-07
682838.632663546,4929750.12212493,45.76994389621734,line,716,70.0,1.7060914242965315e-07
682834.6196046523,4929746.949993552,45.805697634092034,line,716,70.0,0.000981225728158562
682830.6065418569,4929743.777864778,45.84145137196673,line,716,70.0,0.0019489139035900728
682826.6349718387,4929740.507603072,45.87720510984143,line,716,70.0,0.0009700332247733073
682822.6635165423,4929737.237063179,45.91295884771612,line,716,70.0,2.58922152619448e-06
682818.6920572532,4929733.9665258415,45.94871258559081,line,716,70.0,1.7048202114970037e-07
682814.7205939717,4929730.6959910635,45.98446632346551,line,716,70.0,1.704921615475775e-07
682810.7491266971,4929727.425458842,46.020220061340204,line,716,70.0,1.7051029062742878e-07
682806.7776554298,4929724.15492918,46.0559737992149,line,716,70.0,0.0015825814361348806
682802.80618017,4929720.884402077,46.09172753708959,line,716,70.0,0.004840889007775374
682798.9071788903,4929717.456480208,46.12748127496429,line,716,70.0,0.004848006442109127
682795.0878528194,4929713.855524408,46.16323501283898,line,716,70.0,0.0016380744513416626
682791.2685224803,4929710.2545709945,46.19898875071367,line,716,70.0,1.6925262136081779e-07
682787.4491878734,4929706.6536199665,46.23474248858837,line,716,70.0,1.6925247925208026e-07
682783.6298489982,4929703.0526713235,46.27049622646306,line,716,70.0,1.6926715885484e-07
682779.8105058554,4929699.451725068,46.30624996433775,line,716,70.0,1.6926304236612813e-07
682775.9911584446,4929695.850781198,46.342003702212445,line,716,70.0,1.692596503905049e-07
682772.1718067655,4929692.249839713,46.37775744008714,line,716,70.0,0.0020587911590894676
682768.3524508186,4929688.648900615,46.41351117796184,line,716,70.0,0.0051955585483179825
682764.6424312061,4929684.839162348,46.44926491583653,line,716,70.0,0.0041929438932402936
682760.9948898491,4929680.910106631,46.48501865371122,line,716,70.0,0.0011042506554740678
682757.3473440029,4929676.981053112,46.520772391585915,line,716,70.0,1.6648112005926762e-07
682753.6997936671,4929673.052001789,46.55652612946061,line,716,70.0,1.664864969276601e-07
682750.0522388417,4929669.122952664,46.59227986733531,line,716,70.0,1.6648265191340438e-07
682746.4046795269,4929665.193905736,46.62803360521001,line,716,70.0,1.664832594650015e-07
682742.7571157229,4929661.264861005,46.6637873430847,line,716,70.0,1.6648386702396406e-07
682739.1095474291,4929657.335818472,46.699541080959385,line,716,70.0,0.0023846282823698616
682735.4619746463,4929653.406778135,46.735294818834085,line,716,70.0,0.005001849284072816
682731.9597960676,4929649.2313763965,46.771048556708784,line,716,70.0,0.002930012203884383
682728.4791032935,4929645.0195633,46.80680229458348,line,716,70.0,0.00033280185914589085
682724.9984058881,4929640.807752225,46.84255603245816,line,716,70.0,1.626937406884928e-07
682721.5177038517,4929636.595943169,46.87830977033286,line,716,70.0,1.6270430394341335e-07
682718.0369971839,4929632.384136136,46.914063508207555,line,716,70.0,1.6269002674333772e-07
682714.556285885,4929628.172331123,46.94981724608225,line,716,70.0,1.6267846319769218e-07
682711.0755699548,4929623.960528129,46.98557098395694,line,716,70.0,1.318755173138511e-05
682707.5948493937,4929619.748727157,47.02132472183163,line,716,70.0,0.0005665735833844372
682704.115019956,4929615.53550946,47.05707845970633,line,716,70.0,0.0010867205042216297
682700.6714258585,4929611.264894902,47.092832197581025,line,716,70.0,0.0005334598592864753
682697.2278271072,4929606.994282325,47.12858593545572,line,716,70.0,1.6171601699181565e-07
682693.7842237016,4929602.72367173,47.16433967333042,line,716,70.0,1.6174243342695114e-07
682690.3406156416,4929598.453063117,47.2000934112051,line,716,70.0,1.6173369171251244e-07
682686.8970029275,4929594.18245649,47.2358471490798,line,716,70.0,1.617077842167247e-07
682683.4533855594,4929589.911851841,47.271600886954495,line,716,70.0,1.6171477661061538e-07
682680.0097635371,4929585.641249176,47.30735462482919,line,716,70.0,1.6172101626555142e-07
682676.5661368605,4929581.370648492,47.34310836270389,line,716,70.0,1.6171938880192315e-07
682673.1225055298,4929577.100049791,47.37886210057857,line,716,70.0,1.6171700859573886e-07
682669.678869545,4929572.829453072,47.41461583845327,line,716,70.0,1.617168866855271e-07
682666.2352289062,4929568.558858334,47.450369576327965,line,716,70.0,1.61732838407843e-07
682662.7915836131,4929564.288265579,47.48612331420266,line,716,70.0,1.6172786052610415e-07
682659.347933666,4929560.017674808,47.52187705207736,line,716,70.0,1.617034584539588e-07
682655.9042790647,4929555.747086017,47.55763078995204,line,716,70.0,1.6169848045383132e-07
682652.4606198092,4929551.476499208,47.59338452782674,line,716,70.0,1.6172113317010248e-07
682649.0169558998,4929547.20591438,47.62913826570144,line,716,70.0,1.6174118824647067e-07
682645.5732873362,4929542.935331537,47.66489200357613,line,716,70.0,1.617175389417576e-07
682642.1296141184,4929538.664750676,47.70064574145082,line,716,70.0,1.6170209608444866e-07
682638.6859362465,4929534.394171795,47.73639947932551,line,716,70.0,1.617247488878187e-07
682635.2422537205,4929530.123594897,47.77215321720021,line,716,70.0,1.617190182283526e-07
682631.7985665407,4929525.853019983,47.80790695507491,line,716,70.0,1.6170733916971662e-07
682628.3548747066,4929521.582447047,47.8436606929496,line,716,70.0,1.6172253817511405e-07
682624.9111782183,4929517.311876097,47.87941443082429,line,716,70.0,1.617137964498482e-07
682621.467477076,4929513.041307127,47.91516816869898,line,716,70.0,1.6171777783220932e-07
682618.0237712798,4929508.770740139,47.95092190657368,line,716,70.0,1.617255230690639e-07
682614.5800608294,4929504.500175136,47.986675644448376,line,716,70.0,1.6169961529453263e-07
682611.1363457249,4929500.229612112,48.02242938232307,line,716,70.0,1.6170359665902635e-07
682607.6926259666,4929495.959051071,48.05818312019777,line,716,70.0,1.6172440456585854e-07
682604.2489015539,4929491.688492011,48.09393685807247,line,716,70.0,6.537526608963426e-05
682600.8051724875,4929487.417934936,48.12969059594716,line,716,70.0,0.0002510661589446346
682597.3569905073,4929483.154370536,48.16544433382185,line,716,70.0,0.0003068168330970876
682593.9005984189,4929478.903703477,48.201198071696545,line,716,70.0,0.00012095196655843676
682590.4442016836,4929474.653038415,48.236951809571245,line,716,70.0,1.6205631456226593e-07
682586.9878003021,4929470.402375348,48.27270554744593,line,716,70.0,1.6204075762111992e-07
682583.5313942739,4929466.1517142765,48.30845928532063,line,716,70.0,1.6203574086686698e-07
682580.0749835994,4929461.901055198,48.344213023195316,line,716,70.0,1.6205105229807934e-07
682576.6185682782,4929457.650398117,48.379966761070015,line,716,70.0,1.6205017724630326e-07
682573.1621483106,4929453.39974303,48.41572049894471,line,716,70.0,1.6204440819396365e-07
682569.7057236965,4929449.149089938,48.4514742368194,line,716,70.0,1.6205068404336085e-07
682566.249294436,4929444.898438842,48.48722797469409,line,716,70.0,1.620400210242838e-07
682562.7928605288,4929440.647789741,48.52298171256879,line,716,70.0,1.620481815617571e-07
682559.3364219754,4929436.397142634,48.558735450443486,line,716,70.0,1.620642454194821e-07
682555.8799787754,4929432.146497525,48.59448918831818,line,716,70.0,1.6203400647835956e-07
682552.4235309289,4929427.89585441,48.63024292619287,line,716,70.0,1.6203313133762244e-07
682548.9670784362,4929423.645213288,48.66599666406757,line,716,70.0,1.6205333686492454e-07
682545.5106212967,4929419.394574164,48.70175040194226,line,716,70.0,1.6204192151669107e-07
